"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",87.953208,,
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",91.947752,,
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",95.539635,,
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.635619,,
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",106.603905,,
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",108.467947,,
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",114.40651,,
"AUS","Australia","T_ICTHRS","ICT capital deepening","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",118.633165,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",65.400557,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",65.621671,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",65.294544,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",64.792429,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",64.764333,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",67.389029,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",69.61705,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",69.956009,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",68.410246,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",67.463648,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",68.515789,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",69.968813,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",70.81516,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",71.16727,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",70.574239,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",71.100732,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",71.98568,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",72.559895,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",73.196655,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",73.177049,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",74.62534,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",75.516665,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",77.683611,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",82.695154,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",84.011166,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",87.059182,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",89.377213,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",93.693469,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",96.722767,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.08975,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.308963,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",99.687047,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",99.557424,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.479409,,
"AUS","Australia","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.654062,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",36.679968,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",37.880556,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",39.059514,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",40.565294,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",42.251354,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",44.094629,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",46.14526,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",47.835647,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",49.283208,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",51.024942,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",52.637682,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",54.451998,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",56.346709,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",58.663109,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",61.289932,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",64.199728,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",67.178358,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",69.841816,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",72.407134,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",74.688832,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",76.700479,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",78.804078,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",81.230156,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",83.848222,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",85.911396,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",87.865614,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",90.559135,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",92.898789,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.480784,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.606894,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.791839,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",105.634107,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",108.901832,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.596556,,
"AUT","Austria","T_KSER","Total capital services","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",115.219644,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",5.7947,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",6.590273,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",7.330184,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",8.378486,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",9.623209,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",10.892756,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",12.285305,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",13.317066,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",14.315498,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",15.835413,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",17.22154,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",18.759635,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",20.497483,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",23.11715,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",26.713715,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",30.388373,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",34.704132,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",38.885708,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",42.623474,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",45.931754,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",48.539345,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",51.422592,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",54.546432,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",58.459186,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",62.176156,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",66.754427,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",73.685668,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",79.448735,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",86.594199,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",92.380869,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",108.802299,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",116.984412,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",128.114737,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",141.243493,,
"AUT","Austria","T_ICT","ICT capital","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",152.046043,,
